tile_name,patch_file,lon_center,lat_center
8608340_3331429.tif,8608532.2027_3330625.8657.png,8608532.202679597,3330625.8657061327
8608340_3331429.tif,8608837.9508_3330625.8657.png,8608837.950792668,3330625.8657061327
8608340_3331429.tif,8609143.6989_3330625.8657.png,8609143.69890574,3330625.8657061327
8608340_3331429.tif,8609449.4470_3330625.8657.png,8609449.44701881,3330625.8657061327
8608340_3331429.tif,8609678.7581_3330625.8657.png,8609678.758103615,3330625.8657061327
8608340_3331429.tif,8607003.4621_3330320.1176.png,8607003.462114241,3330320.117593035
8608340_3331429.tif,8607309.2102_3330320.1176.png,8607309.210227313,3330320.117593035
8608340_3331429.tif,8607614.9583_3330320.1176.png,8607614.958340384,3330320.117593035
8608340_3331429.tif,8607920.7065_3330320.1176.png,8607920.706453454,3330320.117593035
8608340_3331429.tif,8608226.4546_3330320.1176.png,8608226.454566527,3330320.117593035
8608340_3331429.tif,8608532.2027_3330320.1176.png,8608532.202679597,3330320.117593035
8608340_3331429.tif,8608837.9508_3330320.1176.png,8608837.950792668,3330320.117593035
8608340_3331429.tif,8609143.6989_3330320.1176.png,8609143.69890574,3330320.117593035
8608340_3331429.tif,8609449.4470_3330320.1176.png,8609449.44701881,3330320.117593035
8608340_3331429.tif,8609678.7581_3330320.1176.png,8609678.758103615,3330320.117593035
8608340_3331429.tif,8607003.4621_3330090.8065.png,8607003.462114241,3330090.8065082114
8608340_3331429.tif,8607309.2102_3330090.8065.png,8607309.210227313,3330090.8065082114
8608340_3331429.tif,8607614.9583_3330090.8065.png,8607614.958340384,3330090.8065082114
8608340_3331429.tif,8607920.7065_3330090.8065.png,8607920.706453454,3330090.8065082114
8608340_3331429.tif,8608226.4546_3330090.8065.png,8608226.454566527,3330090.8065082114
8608340_3331429.tif,8608532.2027_3330090.8065.png,8608532.202679597,3330090.8065082114
8608340_3331429.tif,8608837.9508_3330090.8065.png,8608837.950792668,3330090.8065082114
8608340_3331429.tif,8609143.6989_3330090.8065.png,8609143.69890574,3330090.8065082114
8608340_3331429.tif,8609449.4470_3330090.8065.png,8609449.44701881,3330090.8065082114
8608340_3331429.tif,8609678.7581_3330090.8065.png,8609678.758103615,3330090.8065082114
8608340_3334180.tif,8607003.4621_3335517.8355.png,8607003.462114241,3335517.8355157003
8608340_3334180.tif,8607309.2102_3335517.8355.png,8607309.210227313,3335517.8355157003
8608340_3334180.tif,8607614.9583_3335517.8355.png,8607614.958340384,3335517.8355157003
8608340_3334180.tif,8607920.7065_3335517.8355.png,8607920.706453454,3335517.8355157003
8608340_3334180.tif,8608226.4546_3335517.8355.png,8608226.454566527,3335517.8355157003
8608340_3334180.tif,8608532.2027_3335517.8355.png,8608532.202679597,3335517.8355157003
8608340_3334180.tif,8608837.9508_3335517.8355.png,8608837.950792668,3335517.8355157003
8608340_3334180.tif,8609143.6989_3335517.8355.png,8609143.69890574,3335517.8355157003
8608340_3334180.tif,8609449.4470_3335517.8355.png,8609449.44701881,3335517.8355157003
8608340_3334180.tif,8609678.7581_3335517.8355.png,8609678.758103615,3335517.8355157003
8608340_3334180.tif,8607003.4621_3335212.0874.png,8607003.462114241,3335212.0874026027
8608340_3334180.tif,8607309.2102_3335212.0874.png,8607309.210227313,3335212.0874026027
8608340_3334180.tif,8607614.9583_3335212.0874.png,8607614.958340384,3335212.0874026027
8608340_3334180.tif,8607920.7065_3335212.0874.png,8607920.706453454,3335212.0874026027
8608340_3334180.tif,8608226.4546_3335212.0874.png,8608226.454566527,3335212.0874026027
8608340_3334180.tif,8608532.2027_3335212.0874.png,8608532.202679597,3335212.0874026027
8608340_3334180.tif,8608837.9508_3335212.0874.png,8608837.950792668,3335212.0874026027
8608340_3334180.tif,8609143.6989_3335212.0874.png,8609143.69890574,3335212.0874026027
8608340_3334180.tif,8609449.4470_3335212.0874.png,8609449.44701881,3335212.0874026027
8608340_3334180.tif,8609678.7581_3335212.0874.png,8609678.758103615,3335212.0874026027
8608340_3334180.tif,8607003.4621_3334906.3393.png,8607003.462114241,3334906.339289505
8608340_3334180.tif,8607309.2102_3334906.3393.png,8607309.210227313,3334906.339289505
8608340_3334180.tif,8607614.9583_3334906.3393.png,8607614.958340384,3334906.339289505
8608340_3334180.tif,8607920.7065_3334906.3393.png,8607920.706453454,3334906.339289505
8608340_3334180.tif,8608226.4546_3334906.3393.png,8608226.454566527,3334906.339289505
8608340_3334180.tif,8608532.2027_3334906.3393.png,8608532.202679597,3334906.339289505
8608340_3334180.tif,8608837.9508_3334906.3393.png,8608837.950792668,3334906.339289505
8608340_3334180.tif,8609143.6989_3334906.3393.png,8609143.69890574,3334906.339289505
8608340_3334180.tif,8609449.4470_3334906.3393.png,8609449.44701881,3334906.339289505
8608340_3334180.tif,8609678.7581_3334906.3393.png,8609678.758103615,3334906.339289505
8608340_3334180.tif,8607003.4621_3334600.5912.png,8607003.462114241,3334600.591176407
8608340_3334180.tif,8607309.2102_3334600.5912.png,8607309.210227313,3334600.591176407
8608340_3334180.tif,8607614.9583_3334600.5912.png,8607614.958340384,3334600.591176407
8608340_3334180.tif,8607920.7065_3334600.5912.png,8607920.706453454,3334600.591176407
8608340_3334180.tif,8608226.4546_3334600.5912.png,8608226.454566527,3334600.591176407
8608340_3334180.tif,8608532.2027_3334600.5912.png,8608532.202679597,3334600.591176407
8608340_3334180.tif,8608837.9508_3334600.5912.png,8608837.950792668,3334600.591176407
8608340_3334180.tif,8609143.6989_3334600.5912.png,8609143.69890574,3334600.591176407
8608340_3334180.tif,8609449.4470_3334600.5912.png,8609449.44701881,3334600.591176407
8608340_3334180.tif,8609678.7581_3334600.5912.png,8609678.758103615,3334600.591176407
8608340_3334180.tif,8607003.4621_3334294.8431.png,8607003.462114241,3334294.843063309
8608340_3334180.tif,8607309.2102_3334294.8431.png,8607309.210227313,3334294.843063309
8608340_3334180.tif,8607614.9583_3334294.8431.png,8607614.958340384,3334294.843063309
8608340_3334180.tif,8607920.7065_3334294.8431.png,8607920.706453454,3334294.843063309
8608340_3334180.tif,8608226.4546_3334294.8431.png,8608226.454566527,3334294.843063309
8608340_3334180.tif,8608532.2027_3334294.8431.png,8608532.202679597,3334294.843063309
8608340_3334180.tif,8608837.9508_3334294.8431.png,8608837.950792668,3334294.843063309
8608340_3334180.tif,8609143.6989_3334294.8431.png,8609143.69890574,3334294.843063309
8608340_3334180.tif,8609449.4470_3334294.8431.png,8609449.44701881,3334294.843063309
8608340_3334180.tif,8609678.7581_3334294.8431.png,8609678.758103615,3334294.843063309
8608340_3334180.tif,8607003.4621_3333989.0950.png,8607003.462114241,3333989.0949502112
8608340_3334180.tif,8607309.2102_3333989.0950.png,8607309.210227313,3333989.0949502112
8608340_3334180.tif,8607614.9583_3333989.0950.png,8607614.958340384,3333989.0949502112
8608340_3334180.tif,8607920.7065_3333989.0950.png,8607920.706453454,3333989.0949502112
8608340_3334180.tif,8608226.4546_3333989.0950.png,8608226.454566527,3333989.0949502112
8608340_3334180.tif,8608532.2027_3333989.0950.png,8608532.202679597,3333989.0949502112
8608340_3334180.tif,8608837.9508_3333989.0950.png,8608837.950792668,3333989.0949502112
8608340_3334180.tif,8609143.6989_3333989.0950.png,8609143.69890574,3333989.0949502112
8608340_3334180.tif,8609449.4470_3333989.0950.png,8609449.44701881,3333989.0949502112
8608340_3334180.tif,8609678.7581_3333989.0950.png,8609678.758103615,3333989.0949502112
8608340_3334180.tif,8607003.4621_3333683.3468.png,8607003.462114241,3333683.3468371136
8608340_3334180.tif,8607309.2102_3333683.3468.png,8607309.210227313,3333683.3468371136
8608340_3334180.tif,8607614.9583_3333683.3468.png,8607614.958340384,3333683.3468371136
8608340_3334180.tif,8607920.7065_3333683.3468.png,8607920.706453454,3333683.3468371136
8608340_3334180.tif,8608226.4546_3333683.3468.png,8608226.454566527,3333683.3468371136
8608340_3334180.tif,8608532.2027_3333683.3468.png,8608532.202679597,3333683.3468371136
8608340_3334180.tif,8608837.9508_3333683.3468.png,8608837.950792668,3333683.3468371136
8608340_3334180.tif,8609143.6989_3333683.3468.png,8609143.69890574,3333683.3468371136
8608340_3334180.tif,8609449.4470_3333683.3468.png,8609449.44701881,3333683.3468371136
8608340_3334180.tif,8609678.7581_3333683.3468.png,8609678.758103615,3333683.3468371136
8608340_3334180.tif,8607003.4621_3333377.5987.png,8607003.462114241,3333377.5987240155
8608340_3334180.tif,8607309.2102_3333377.5987.png,8607309.210227313,3333377.5987240155
8608340_3334180.tif,8607614.9583_3333377.5987.png,8607614.958340384,3333377.5987240155
8608340_3334180.tif,8607920.7065_3333377.5987.png,8607920.706453454,3333377.5987240155
8608340_3334180.tif,8608226.4546_3333377.5987.png,8608226.454566527,3333377.5987240155
8608340_3334180.tif,8608532.2027_3333377.5987.png,8608532.202679597,3333377.5987240155
8608340_3334180.tif,8608837.9508_3333377.5987.png,8608837.950792668,3333377.5987240155
8608340_3334180.tif,8609143.6989_3333377.5987.png,8609143.69890574,3333377.5987240155
8608340_3334180.tif,8609449.4470_3333377.5987.png,8609449.44701881,3333377.5987240155
8608340_3334180.tif,8609678.7581_3333377.5987.png,8609678.758103615,3333377.5987240155
8608340_3334180.tif,8607003.4621_3333071.8506.png,8607003.462114241,3333071.8506109174
8608340_3334180.tif,8607309.2102_3333071.8506.png,8607309.210227313,3333071.8506109174
8608340_3334180.tif,8607614.9583_3333071.8506.png,8607614.958340384,3333071.8506109174
8608340_3334180.tif,8607920.7065_3333071.8506.png,8607920.706453454,3333071.8506109174
8608340_3334180.tif,8608226.4546_3333071.8506.png,8608226.454566527,3333071.8506109174
8608340_3334180.tif,8608532.2027_3333071.8506.png,8608532.202679597,3333071.8506109174
8608340_3334180.tif,8608837.9508_3333071.8506.png,8608837.950792668,3333071.8506109174
8608340_3334180.tif,8609143.6989_3333071.8506.png,8609143.69890574,3333071.8506109174
8608340_3334180.tif,8609449.4470_3333071.8506.png,8609449.44701881,3333071.8506109174
8608340_3334180.tif,8609678.7581_3333071.8506.png,8609678.758103615,3333071.8506109174
8608340_3334180.tif,8607003.4621_3332842.5395.png,8607003.462114241,3332842.539526094
8608340_3334180.tif,8607309.2102_3332842.5395.png,8607309.210227313,3332842.539526094
8608340_3334180.tif,8607614.9583_3332842.5395.png,8607614.958340384,3332842.539526094
8608340_3334180.tif,8607920.7065_3332842.5395.png,8607920.706453454,3332842.539526094
8608340_3334180.tif,8608226.4546_3332842.5395.png,8608226.454566527,3332842.539526094
8608340_3334180.tif,8608532.2027_3332842.5395.png,8608532.202679597,3332842.539526094
8608340_3334180.tif,8608837.9508_3332842.5395.png,8608837.950792668,3332842.539526094
8608340_3334180.tif,8609143.6989_3332842.5395.png,8609143.69890574,3332842.539526094
8608340_3334180.tif,8609449.4470_3332842.5395.png,8609449.44701881,3332842.539526094
8608340_3334180.tif,8609678.7581_3332842.5395.png,8609678.758103615,3332842.539526094
8608340_3336932.tif,8607003.4621_3338269.5685.png,8607003.462114241,3338269.568533582
8608340_3336932.tif,8607309.2102_3338269.5685.png,8607309.210227313,3338269.568533582
8608340_3336932.tif,8607614.9583_3338269.5685.png,8607614.958340384,3338269.568533582
8608340_3336932.tif,8607920.7065_3338269.5685.png,8607920.706453454,3338269.568533582
8608340_3336932.tif,8608226.4546_3338269.5685.png,8608226.454566527,3338269.568533582
8608340_3336932.tif,8608532.2027_3338269.5685.png,8608532.202679597,3338269.568533582
8608340_3336932.tif,8608837.9508_3338269.5685.png,8608837.950792668,3338269.568533582
8608340_3336932.tif,8609143.6989_3338269.5685.png,8609143.69890574,3338269.568533582
8608340_3336932.tif,8609449.4470_3338269.5685.png,8609449.44701881,3338269.568533582
8608340_3336932.tif,8609678.7581_3338269.5685.png,8609678.758103615,3338269.568533582
8608340_3336932.tif,8607003.4621_3337963.8204.png,8607003.462114241,3337963.820420484
8608340_3336932.tif,8607309.2102_3337963.8204.png,8607309.210227313,3337963.820420484
8608340_3336932.tif,8607614.9583_3337963.8204.png,8607614.958340384,3337963.820420484
8608340_3336932.tif,8607920.7065_3337963.8204.png,8607920.706453454,3337963.820420484
8608340_3336932.tif,8608226.4546_3337963.8204.png,8608226.454566527,3337963.820420484
8608340_3336932.tif,8608532.2027_3337963.8204.png,8608532.202679597,3337963.820420484
8608340_3336932.tif,8608837.9508_3337963.8204.png,8608837.950792668,3337963.820420484
8608340_3336932.tif,8609143.6989_3337963.8204.png,8609143.69890574,3337963.820420484
8608340_3336932.tif,8609449.4470_3337963.8204.png,8609449.44701881,3337963.820420484
8608340_3336932.tif,8609678.7581_3337963.8204.png,8609678.758103615,3337963.820420484
8608340_3336932.tif,8607003.4621_3337658.0723.png,8607003.462114241,3337658.072307386
8608340_3336932.tif,8607309.2102_3337658.0723.png,8607309.210227313,3337658.072307386
8608340_3336932.tif,8607614.9583_3337658.0723.png,8607614.958340384,3337658.072307386
8608340_3336932.tif,8607920.7065_3337658.0723.png,8607920.706453454,3337658.072307386
8608340_3336932.tif,8608226.4546_3337658.0723.png,8608226.454566527,3337658.072307386
8608340_3336932.tif,8608532.2027_3337658.0723.png,8608532.202679597,3337658.072307386
8608340_3336932.tif,8608837.9508_3337658.0723.png,8608837.950792668,3337658.072307386
8608340_3336932.tif,8609143.6989_3337658.0723.png,8609143.69890574,3337658.072307386
8608340_3336932.tif,8609449.4470_3337658.0723.png,8609449.44701881,3337658.072307386
8608340_3336932.tif,8609678.7581_3337658.0723.png,8609678.758103615,3337658.072307386
8608340_3336932.tif,8607003.4621_3337352.3242.png,8607003.462114241,3337352.3241942874
8608340_3336932.tif,8607309.2102_3337352.3242.png,8607309.210227313,3337352.3241942874
8608340_3336932.tif,8607614.9583_3337352.3242.png,8607614.958340384,3337352.3241942874
8608340_3336932.tif,8607920.7065_3337352.3242.png,8607920.706453454,3337352.3241942874
8608340_3336932.tif,8608226.4546_3337352.3242.png,8608226.454566527,3337352.3241942874
8608340_3336932.tif,8608532.2027_3337352.3242.png,8608532.202679597,3337352.3241942874
8608340_3336932.tif,8608837.9508_3337352.3242.png,8608837.950792668,3337352.3241942874
8608340_3336932.tif,8609143.6989_3337352.3242.png,8609143.69890574,3337352.3241942874
8608340_3336932.tif,8609449.4470_3337352.3242.png,8609449.44701881,3337352.3241942874
8608340_3336932.tif,8609678.7581_3337352.3242.png,8609678.758103615,3337352.3241942874
8608340_3336932.tif,8607003.4621_3337046.5761.png,8607003.462114241,3337046.5760811893
8608340_3336932.tif,8607309.2102_3337046.5761.png,8607309.210227313,3337046.5760811893
8608340_3336932.tif,8607614.9583_3337046.5761.png,8607614.958340384,3337046.5760811893
8608340_3336932.tif,8607920.7065_3337046.5761.png,8607920.706453454,3337046.5760811893
8608340_3336932.tif,8608226.4546_3337046.5761.png,8608226.454566527,3337046.5760811893
8608340_3336932.tif,8608532.2027_3337046.5761.png,8608532.202679597,3337046.5760811893
8608340_3336932.tif,8608837.9508_3337046.5761.png,8608837.950792668,3337046.5760811893
8608340_3336932.tif,8609143.6989_3337046.5761.png,8609143.69890574,3337046.5760811893
8608340_3336932.tif,8609449.4470_3337046.5761.png,8609449.44701881,3337046.5760811893
8608340_3336932.tif,8609678.7581_3337046.5761.png,8609678.758103615,3337046.5760811893
8608340_3336932.tif,8607003.4621_3336740.8280.png,8607003.462114241,3336740.8279680912
8608340_3336932.tif,8607309.2102_3336740.8280.png,8607309.210227313,3336740.8279680912
8608340_3336932.tif,8607614.9583_3336740.8280.png,8607614.958340384,3336740.8279680912
8608340_3336932.tif,8607920.7065_3336740.8280.png,8607920.706453454,3336740.8279680912
8608340_3336932.tif,8608226.4546_3336740.8280.png,8608226.454566527,3336740.8279680912
8608340_3336932.tif,8608532.2027_3336740.8280.png,8608532.202679597,3336740.8279680912
8608340_3336932.tif,8608837.9508_3336740.8280.png,8608837.950792668,3336740.8279680912
8608340_3336932.tif,8609143.6989_3336740.8280.png,8609143.69890574,3336740.8279680912
8608340_3336932.tif,8609449.4470_3336740.8280.png,8609449.44701881,3336740.8279680912
8608340_3336932.tif,8609678.7581_3336740.8280.png,8609678.758103615,3336740.8279680912
8608340_3336932.tif,8607003.4621_3336435.0799.png,8607003.462114241,3336435.079854993
8608340_3336932.tif,8607309.2102_3336435.0799.png,8607309.210227313,3336435.079854993
8608340_3336932.tif,8607614.9583_3336435.0799.png,8607614.958340384,3336435.079854993
8608340_3336932.tif,8607920.7065_3336435.0799.png,8607920.706453454,3336435.079854993
8608340_3336932.tif,8608226.4546_3336435.0799.png,8608226.454566527,3336435.079854993
8608340_3336932.tif,8608532.2027_3336435.0799.png,8608532.202679597,3336435.079854993
8608340_3336932.tif,8608837.9508_3336435.0799.png,8608837.950792668,3336435.079854993
8608340_3336932.tif,8609143.6989_3336435.0799.png,8609143.69890574,3336435.079854993
8608340_3336932.tif,8609449.4470_3336435.0799.png,8609449.44701881,3336435.079854993
8608340_3336932.tif,8609678.7581_3336435.0799.png,8609678.758103615,3336435.079854993
8608340_3336932.tif,8607003.4621_3336129.3317.png,8607003.462114241,3336129.331741895
8608340_3336932.tif,8607309.2102_3336129.3317.png,8607309.210227313,3336129.331741895
8608340_3336932.tif,8607614.9583_3336129.3317.png,8607614.958340384,3336129.331741895
8608340_3336932.tif,8607920.7065_3336129.3317.png,8607920.706453454,3336129.331741895
8608340_3336932.tif,8608226.4546_3336129.3317.png,8608226.454566527,3336129.331741895
8608340_3336932.tif,8608532.2027_3336129.3317.png,8608532.202679597,3336129.331741895
8608340_3336932.tif,8608837.9508_3336129.3317.png,8608837.950792668,3336129.331741895
8608340_3336932.tif,8609143.6989_3336129.3317.png,8609143.69890574,3336129.331741895
8608340_3336932.tif,8609449.4470_3336129.3317.png,8609449.44701881,3336129.331741895
8608340_3336932.tif,8609678.7581_3336129.3317.png,8609678.758103615,3336129.331741895
8608340_3336932.tif,8607003.4621_3335823.5836.png,8607003.462114241,3335823.5836287965
8608340_3336932.tif,8607309.2102_3335823.5836.png,8607309.210227313,3335823.5836287965
8608340_3336932.tif,8607614.9583_3335823.5836.png,8607614.958340384,3335823.5836287965
8608340_3336932.tif,8607920.7065_3335823.5836.png,8607920.706453454,3335823.5836287965
8608340_3336932.tif,8608226.4546_3335823.5836.png,8608226.454566527,3335823.5836287965
8608340_3336932.tif,8608532.2027_3335823.5836.png,8608532.202679597,3335823.5836287965
8608340_3336932.tif,8608837.9508_3335823.5836.png,8608837.950792668,3335823.5836287965
8608340_3336932.tif,8609143.6989_3335823.5836.png,8609143.69890574,3335823.5836287965
8608340_3336932.tif,8609449.4470_3335823.5836.png,8609449.44701881,3335823.5836287965
8608340_3336932.tif,8609678.7581_3335823.5836.png,8609678.758103615,3335823.5836287965
8608340_3336932.tif,8607003.4621_3335594.2725.png,8607003.462114241,3335594.272543973
8608340_3336932.tif,8607309.2102_3335594.2725.png,8607309.210227313,3335594.272543973
8608340_3336932.tif,8607614.9583_3335594.2725.png,8607614.958340384,3335594.272543973
8608340_3336932.tif,8607920.7065_3335594.2725.png,8607920.706453454,3335594.272543973
8608340_3336932.tif,8608226.4546_3335594.2725.png,8608226.454566527,3335594.272543973
8608340_3336932.tif,8608532.2027_3335594.2725.png,8608532.202679597,3335594.272543973
8608340_3336932.tif,8608837.9508_3335594.2725.png,8608837.950792668,3335594.272543973
8608340_3336932.tif,8609143.6989_3335594.2725.png,8609143.69890574,3335594.272543973
8608340_3336932.tif,8609449.4470_3335594.2725.png,8609449.44701881,3335594.272543973
8608340_3336932.tif,8609678.7581_3335594.2725.png,8609678.758103615,3335594.272543973
8608340_3339684.tif,8607003.4621_3341021.3016.png,8607003.462114241,3341021.301551464
8608340_3339684.tif,8607309.2102_3341021.3016.png,8607309.210227313,3341021.301551464
8608340_3339684.tif,8607614.9583_3341021.3016.png,8607614.958340384,3341021.301551464
8608340_3339684.tif,8607920.7065_3341021.3016.png,8607920.706453454,3341021.301551464
8608340_3339684.tif,8608226.4546_3341021.3016.png,8608226.454566527,3341021.301551464
8608340_3339684.tif,8608532.2027_3341021.3016.png,8608532.202679597,3341021.301551464
8608340_3339684.tif,8608837.9508_3341021.3016.png,8608837.950792668,3341021.301551464
8608340_3339684.tif,8609143.6989_3341021.3016.png,8609143.69890574,3341021.301551464
8608340_3339684.tif,8609449.4470_3341021.3016.png,8609449.44701881,3341021.301551464
8608340_3339684.tif,8609678.7581_3341021.3016.png,8609678.758103615,3341021.301551464
8608340_3339684.tif,8607003.4621_3340715.5534.png,8607003.462114241,3340715.5534383664
8608340_3339684.tif,8607309.2102_3340715.5534.png,8607309.210227313,3340715.5534383664
8608340_3339684.tif,8607614.9583_3340715.5534.png,8607614.958340384,3340715.5534383664
8608340_3339684.tif,8607920.7065_3340715.5534.png,8607920.706453454,3340715.5534383664
8608340_3339684.tif,8608226.4546_3340715.5534.png,8608226.454566527,3340715.5534383664
8608340_3339684.tif,8608532.2027_3340715.5534.png,8608532.202679597,3340715.5534383664
8608340_3339684.tif,8608837.9508_3340715.5534.png,8608837.950792668,3340715.5534383664
8608340_3339684.tif,8609143.6989_3340715.5534.png,8609143.69890574,3340715.5534383664
8608340_3339684.tif,8609449.4470_3340715.5534.png,8609449.44701881,3340715.5534383664
8608340_3339684.tif,8609678.7581_3340715.5534.png,8609678.758103615,3340715.5534383664
8608340_3339684.tif,8607003.4621_3340409.8053.png,8607003.462114241,3340409.805325268
8608340_3339684.tif,8607309.2102_3340409.8053.png,8607309.210227313,3340409.805325268
8608340_3339684.tif,8607614.9583_3340409.8053.png,8607614.958340384,3340409.805325268
8608340_3339684.tif,8607920.7065_3340409.8053.png,8607920.706453454,3340409.805325268
8608340_3339684.tif,8608226.4546_3340409.8053.png,8608226.454566527,3340409.805325268
8608340_3339684.tif,8608532.2027_3340409.8053.png,8608532.202679597,3340409.805325268
8608340_3339684.tif,8608837.9508_3340409.8053.png,8608837.950792668,3340409.805325268
8608340_3339684.tif,8609143.6989_3340409.8053.png,8609143.69890574,3340409.805325268
8608340_3339684.tif,8609449.4470_3340409.8053.png,8609449.44701881,3340409.805325268
8608340_3339684.tif,8609678.7581_3340409.8053.png,8609678.758103615,3340409.805325268
8608340_3339684.tif,8607003.4621_3340104.0572.png,8607003.462114241,3340104.05721217
8608340_3339684.tif,8607309.2102_3340104.0572.png,8607309.210227313,3340104.05721217
8608340_3339684.tif,8607614.9583_3340104.0572.png,8607614.958340384,3340104.05721217
8608340_3339684.tif,8607920.7065_3340104.0572.png,8607920.706453454,3340104.05721217
8608340_3339684.tif,8608226.4546_3340104.0572.png,8608226.454566527,3340104.05721217
8608340_3339684.tif,8608532.2027_3340104.0572.png,8608532.202679597,3340104.05721217
8608340_3339684.tif,8608837.9508_3340104.0572.png,8608837.950792668,3340104.05721217
8608340_3339684.tif,8609143.6989_3340104.0572.png,8609143.69890574,3340104.05721217
8608340_3339684.tif,8609449.4470_3340104.0572.png,8609449.44701881,3340104.05721217
8608340_3339684.tif,8609678.7581_3340104.0572.png,8609678.758103615,3340104.05721217
8608340_3339684.tif,8607003.4621_3339798.3091.png,8607003.462114241,3339798.3090990726
8608340_3339684.tif,8607309.2102_3339798.3091.png,8607309.210227313,3339798.3090990726
8608340_3339684.tif,8607614.9583_3339798.3091.png,8607614.958340384,3339798.3090990726
8608340_3339684.tif,8607920.7065_3339798.3091.png,8607920.706453454,3339798.3090990726
8608340_3339684.tif,8608226.4546_3339798.3091.png,8608226.454566527,3339798.3090990726
8608340_3339684.tif,8608532.2027_3339798.3091.png,8608532.202679597,3339798.3090990726
8608340_3339684.tif,8608837.9508_3339798.3091.png,8608837.950792668,3339798.3090990726
8608340_3339684.tif,8609143.6989_3339798.3091.png,8609143.69890574,3339798.3090990726
8608340_3339684.tif,8609449.4470_3339798.3091.png,8609449.44701881,3339798.3090990726
8608340_3339684.tif,8609678.7581_3339798.3091.png,8609678.758103615,3339798.3090990726
8608340_3339684.tif,8607003.4621_3339492.5610.png,8607003.462114241,3339492.560985975
8608340_3339684.tif,8607309.2102_3339492.5610.png,8607309.210227313,3339492.560985975
8608340_3339684.tif,8607614.9583_3339492.5610.png,8607614.958340384,3339492.560985975
8608340_3339684.tif,8607920.7065_3339492.5610.png,8607920.706453454,3339492.560985975
8608340_3339684.tif,8608226.4546_3339492.5610.png,8608226.454566527,3339492.560985975
8608340_3339684.tif,8608532.2027_3339492.5610.png,8608532.202679597,3339492.560985975
8608340_3339684.tif,8608837.9508_3339492.5610.png,8608837.950792668,3339492.560985975
8608340_3339684.tif,8609143.6989_3339492.5610.png,8609143.69890574,3339492.560985975
8608340_3339684.tif,8609449.4470_3339492.5610.png,8609449.44701881,3339492.560985975
8608340_3339684.tif,8609678.7581_3339492.5610.png,8609678.758103615,3339492.560985975
8608340_3339684.tif,8607003.4621_3339186.8129.png,8607003.462114241,3339186.8128728773
8608340_3339684.tif,8607309.2102_3339186.8129.png,8607309.210227313,3339186.8128728773
8608340_3339684.tif,8607614.9583_3339186.8129.png,8607614.958340384,3339186.8128728773
8608340_3339684.tif,8607920.7065_3339186.8129.png,8607920.706453454,3339186.8128728773
8608340_3339684.tif,8608226.4546_3339186.8129.png,8608226.454566527,3339186.8128728773
8608340_3339684.tif,8608532.2027_3339186.8129.png,8608532.202679597,3339186.8128728773
8608340_3339684.tif,8608837.9508_3339186.8129.png,8608837.950792668,3339186.8128728773
8608340_3339684.tif,8609143.6989_3339186.8129.png,8609143.69890574,3339186.8128728773
8608340_3339684.tif,8609449.4470_3339186.8129.png,8609449.44701881,3339186.8128728773
8608340_3339684.tif,8609678.7581_3339186.8129.png,8609678.758103615,3339186.8128728773
8608340_3339684.tif,8607003.4621_3338881.0648.png,8607003.462114241,3338881.064759779
8608340_3339684.tif,8607309.2102_3338881.0648.png,8607309.210227313,3338881.064759779
8608340_3339684.tif,8607614.9583_3338881.0648.png,8607614.958340384,3338881.064759779
8608340_3339684.tif,8607920.7065_3338881.0648.png,8607920.706453454,3338881.064759779
8608340_3339684.tif,8608226.4546_3338881.0648.png,8608226.454566527,3338881.064759779
8608340_3339684.tif,8608532.2027_3338881.0648.png,8608532.202679597,3338881.064759779
8608340_3339684.tif,8608837.9508_3338881.0648.png,8608837.950792668,3338881.064759779
8608340_3339684.tif,8609143.6989_3338881.0648.png,8609143.69890574,3338881.064759779
8608340_3339684.tif,8609449.4470_3338881.0648.png,8609449.44701881,3338881.064759779
8608340_3339684.tif,8609678.7581_3338881.0648.png,8609678.758103615,3338881.064759779
8608340_3339684.tif,8607003.4621_3338575.3166.png,8607003.462114241,3338575.316646681
8608340_3339684.tif,8607309.2102_3338575.3166.png,8607309.210227313,3338575.316646681
8608340_3339684.tif,8607614.9583_3338575.3166.png,8607614.958340384,3338575.316646681
8608340_3339684.tif,8607920.7065_3338575.3166.png,8607920.706453454,3338575.316646681
8608340_3339684.tif,8608226.4546_3338575.3166.png,8608226.454566527,3338575.316646681
8608340_3339684.tif,8608532.2027_3338575.3166.png,8608532.202679597,3338575.316646681
8608340_3339684.tif,8608837.9508_3338575.3166.png,8608837.950792668,3338575.316646681
8608340_3339684.tif,8609143.6989_3338575.3166.png,8609143.69890574,3338575.316646681
8608340_3339684.tif,8609449.4470_3338575.3166.png,8609449.44701881,3338575.316646681
8608340_3339684.tif,8609678.7581_3338575.3166.png,8609678.758103615,3338575.316646681
8608340_3339684.tif,8607003.4621_3338346.0056.png,8607003.462114241,3338346.005561858
8608340_3339684.tif,8607309.2102_3338346.0056.png,8607309.210227313,3338346.005561858
8608340_3339684.tif,8607614.9583_3338346.0056.png,8607614.958340384,3338346.005561858
8608340_3339684.tif,8607920.7065_3338346.0056.png,8607920.706453454,3338346.005561858
8608340_3339684.tif,8608226.4546_3338346.0056.png,8608226.454566527,3338346.005561858
8608340_3339684.tif,8608532.2027_3338346.0056.png,8608532.202679597,3338346.005561858
